iter	Passed	Remaining
2102	381	525
2103	381	525
2104	382	525
2105	382	525
2106	382	525
2107	382	524
2108	382	524
2109	383	524
2110	383	524
2111	383	524
2112	383	523
2113	383	523
2114	383	523
2115	383	523
2116	384	523
2117	384	522
2118	384	522
2119	384	522
2120	384	522
2121	385	522
2122	385	522
2123	385	521
2124	385	521
2125	385	521
2126	385	521
2127	386	522
2128	387	521
2129	387	521
2130	387	521
2131	387	521
2132	387	521
2133	388	521
2134	388	520
2135	388	520
2136	388	520
2137	388	520
2138	388	520
2139	389	520
2140	389	519
2141	389	519
2142	389	519
2143	389	519
2144	390	519
2145	390	518
2146	390	518
2147	390	518
2148	390	518
2149	390	518
2150	391	518
2151	391	517
2152	391	517
2153	391	517
2154	391	517
2155	392	517
2156	392	517
2157	392	517
2158	392	516
2159	392	516
2160	393	516
2161	393	516
2162	393	515
2163	393	515
2164	393	515
2165	393	515
2166	394	515
2167	394	515
2168	394	514
2169	394	514
2170	394	514
2171	394	514
2172	395	514
2173	395	513
2174	395	513
2175	395	513
2176	395	513
2177	395	513
2178	396	512
2179	396	512
2180	396	512
2181	396	512
2182	396	512
2183	397	512
2184	397	511
2185	397	511
2186	397	511
2187	397	511
2188	398	511
2189	398	510
2190	398	510
2191	398	510
2192	398	510
2193	398	510
2194	399	509
2195	399	509
2196	399	509
2197	399	509
2198	399	509
2199	399	508
2200	400	508
2201	400	508
2202	400	508
2203	400	508
2204	400	507
2205	400	507
2206	401	507
2207	401	507
2208	401	507
2209	401	507
2210	401	506
2211	401	506
2212	402	506
2213	402	506
2214	402	506
2215	403	506
2216	403	506
2217	404	507
2218	404	507
2219	405	507
2220	405	507
2221	405	506
2222	405	506
2223	405	506
2224	406	506
2225	406	506
2226	406	506
2227	406	505
2228	406	505
2229	406	505
2230	407	505
2231	407	505
2232	407	504
2233	407	504
2234	407	504
2235	407	504
2236	408	504
2237	408	503
2238	408	503
2239	408	503
2240	408	503
2241	409	503
2242	409	503
2243	409	502
2244	410	503
2245	410	503
2246	410	502
2247	410	502
2248	410	502
2249	410	502
2250	411	502
2251	411	501
2252	411	501
2253	411	501
2254	411	501
2255	412	501
2256	412	501
2257	412	500
2258	412	500
2259	412	500
2260	413	500
2261	413	500
2262	413	499
2263	413	499
2264	414	500
2265	414	500
2266	414	500
2267	415	499
2268	415	499
2269	415	499
2270	415	499
2271	415	499
2272	415	498
2273	416	498
2274	416	498
2275	416	498
2276	416	498
2277	416	497
2278	416	497
2279	417	497
2280	417	497
2281	417	497
2282	417	497
2283	417	496
2284	417	496
2285	418	496
2286	418	496
2287	418	496
2288	418	495
2289	418	495
2290	419	495
2291	419	495
2292	419	495
2293	419	495
2294	419	494
2295	420	494
2296	420	494
2297	420	494
2298	420	494
2299	420	494
2300	421	493
2301	421	493
2302	421	493
2303	421	493
2304	421	493
2305	421	492
2306	422	492
2307	422	492
2308	422	492
2309	422	492
2310	422	492
2311	423	491
2312	423	491
2313	423	491
2314	423	491
2315	423	491
2316	423	490
2317	424	490
2318	424	490
2319	424	490
2320	424	490
2321	424	489
2322	425	489
2323	425	489
2324	425	489
2325	425	489
2326	425	489
2327	425	488
2328	426	488
2329	426	488
2330	426	488
2331	426	488
2332	427	488
2333	427	488
2334	427	487
2335	427	487
2336	427	487
2337	428	487
2338	428	487
2339	428	487
2340	428	486
2341	428	486
2342	429	486
2343	429	486
2344	429	486
2345	429	486
2346	430	486
2347	430	485
2348	430	485
2349	430	485
2350	430	485
2351	430	485
2352	431	485
2353	431	484
2354	431	484
2355	431	484
2356	431	484
2357	432	484
2358	432	483
2359	432	483
2360	432	483
2361	432	483
2362	433	483
2363	433	483
2364	433	482
2365	433	482
2366	433	482
2367	434	482
2368	434	482
2369	434	482
2370	434	481
2371	434	481
2372	435	481
2373	435	481
2374	435	481
2375	435	481
2376	436	481
2377	436	481
2378	436	481
2379	436	480
2380	437	480
2381	437	480
2382	437	480
2383	437	480
2384	437	480
2385	438	479
2386	438	479
2387	438	479
2388	438	479
2389	438	479
2390	438	478
2391	439	478
2392	439	478
2393	439	478
2394	439	478
2395	439	478
2396	440	477
2397	440	477
2398	440	477
2399	440	477
2400	440	477
2401	440	476
2402	441	476
2403	441	476
2404	441	476
2405	441	476
2406	441	475
2407	442	475
2408	442	475
2409	442	475
2410	442	475
2411	442	475
2412	443	475
2413	443	474
2414	443	474
2415	443	474
2416	443	474
2417	444	474
2418	444	474
2419	444	473
2420	444	473
2421	444	473
2422	445	473
2423	445	473
2424	445	472
2425	445	472
2426	445	472
2427	445	472
2428	446	472
2429	446	472
2430	446	471
2431	446	471
2432	446	471
2433	447	471
2434	447	471
2435	447	470
2436	447	470
2437	447	470
2438	447	470
2439	448	470
2440	448	469
2441	448	469
2442	448	469
2443	448	469
2444	449	469
2445	449	469
2446	449	468
2447	449	468
2448	449	468
2449	450	468
2450	450	468
2451	450	468
2452	450	467
2453	450	467
2454	450	467
2455	451	467
2456	451	467
2457	451	466
2458	451	466
2459	451	466
2460	451	466
2461	452	466
2462	452	466
2463	452	465
2464	452	465
2465	453	465
2466	453	465
2467	453	465
2468	453	465
2469	453	464
2470	453	464
2471	454	464
2472	454	464
2473	454	464
2474	454	463
2475	454	463
2476	455	463
2477	455	463
2478	455	463
2479	455	462
2480	455	462
2481	455	462
2482	456	462
2483	456	462
2484	456	461
2485	456	461
2486	456	461
2487	457	461
2488	457	461
2489	457	461
2490	457	460
2491	457	460
2492	458	460
2493	458	460
2494	458	460
2495	458	460
2496	458	459
2497	458	459
2498	459	459
2499	459	459
2500	459	459
2501	459	458
2502	459	458
2503	459	458
2504	460	458
2505	460	458
2506	460	457
2507	460	457
2508	460	457
2509	460	457
2510	461	457
2511	461	456
2512	461	456
2513	461	456
2514	461	456
2515	461	456
2516	462	455
2517	462	455
2518	462	455
2519	462	455
2520	463	455
2521	463	455
2522	463	454
2523	463	454
2524	463	454
2525	463	454
2526	464	454
2527	464	453
2528	464	453
2529	464	453
2530	464	453
2531	464	453
2532	465	452
2533	465	452
2534	465	452
2535	465	452
2536	465	452
2537	465	451
2538	466	451
2539	466	451
2540	466	451
2541	466	451
2542	466	451
2543	467	450
2544	467	450
2545	467	450
2546	467	450
2547	467	450
2548	467	449
2549	468	449
2550	468	449
2551	468	449
2552	469	450
2553	469	450
2554	470	449
2555	470	449
2556	471	450
2557	471	449
2558	471	449
2559	471	449
2560	471	449
2561	472	449
2562	472	449
2563	472	448
2564	472	448
2565	472	448
2566	473	448
2567	473	448
2568	473	447
2569	473	447
2570	473	447
2571	473	447
2572	474	447
2573	474	446
2574	474	446
2575	474	446
2576	474	446
2577	474	446
2578	475	446
2579	475	445
2580	475	445
2581	475	445
2582	475	445
2583	476	445
2584	476	444
2585	476	444
2586	476	444
2587	476	444
2588	476	444
2589	477	443
2590	477	443
2591	477	443
2592	477	443
2593	477	443
2594	477	442
2595	478	442
2596	478	442
2597	478	442
2598	478	442
2599	478	441
2600	478	441
2601	479	441
2602	479	441
2603	479	441
2604	479	441
2605	479	440
2606	480	440
2607	480	440
2608	480	440
2609	480	440
2610	480	440
2611	481	439
2612	481	439
2613	481	439
2614	481	439
2615	481	438
2616	481	438
2617	482	438
2618	482	438
2619	482	438
2620	482	438
2621	482	437
2622	482	437
2623	483	437
2624	483	437
2625	483	437
2626	483	436
2627	483	436
2628	484	436
2629	484	436
2630	484	436
2631	484	436
2632	484	435
2633	485	435
2634	485	435
2635	485	435
2636	485	435
2637	485	435
2638	486	434
2639	486	434
2640	486	434
2641	486	434
2642	486	434
2643	486	433
2644	487	433
2645	487	433
2646	487	433
2647	487	433
2648	487	432
2649	487	432
2650	488	432
2651	488	432
2652	488	432
2653	488	431
2654	488	431
2655	489	431
2656	489	431
2657	489	431
2658	489	431
2659	489	430
2660	489	430
2661	490	430
2662	490	430
2663	490	430
2664	490	429
2665	490	429
2666	491	429
2667	491	429
2668	491	429
2669	491	428
2670	491	428
2671	491	428
2672	492	428
2673	492	428
2674	492	428
2675	492	427
2676	492	427
2677	492	427
2678	493	427
2679	493	427
2680	493	426
2681	493	426
2682	493	426
2683	494	426
2684	494	426
2685	494	425
2686	494	425
2687	494	425
2688	494	425
2689	495	425
2690	495	425
2691	495	424
2692	495	424
2693	495	424
2694	496	424
2695	496	424
2696	496	423
2697	496	423
2698	496	423
2699	496	423
2700	496	423
2701	497	422
2702	497	422
2703	497	422
2704	497	422
2705	497	422
2706	498	421
2707	498	421
2708	498	421
2709	498	421
2710	498	421
2711	499	421
2712	499	420
2713	499	420
2714	499	420
2715	499	420
2716	499	420
2717	500	419
2718	500	419
2719	500	419
2720	500	419
2721	500	418
2722	500	418
2723	500	418
2724	501	418
2725	501	418
2726	501	417
2727	501	417
2728	501	417
2729	501	417
2730	502	417
2731	502	417
2732	502	416
2733	502	416
2734	502	416
2735	503	416
2736	503	416
2737	503	415
2738	503	415
2739	503	415
2740	504	415
2741	504	415
2742	504	415
2743	504	414
2744	504	414
2745	504	414
2746	505	414
2747	505	414
2748	505	413
2749	505	413
2750	505	413
2751	506	413
2752	506	413
2753	506	412
2754	506	412
2755	506	412
2756	506	412
2757	507	412
2758	507	412
2759	507	411
2760	507	411
2761	507	411
2762	507	411
2763	508	411
2764	508	410
2765	508	410
2766	508	410
2767	508	410
2768	509	410
2769	509	409
2770	509	409
2771	509	409
2772	509	409
2773	509	409
2774	510	408
2775	510	408
2776	510	408
2777	510	408
2778	510	408
2779	510	408
2780	511	407
2781	511	407
2782	511	407
2783	511	407
2784	512	407
2785	512	407
2786	512	406
2787	512	406
2788	512	406
2789	513	406
2790	513	406
2791	513	405
2792	513	405
2793	513	405
2794	514	405
2795	514	405
2796	514	405
2797	514	405
2798	514	404
2799	515	404
2800	515	404
2801	515	404
2802	515	404
2803	515	403
2804	515	403
2805	516	403
2806	516	403
2807	516	403
2808	516	402
2809	516	402
2810	516	402
2811	517	402
2812	517	402
2813	522	406
2814	524	406
2815	524	406
2816	525	406
2817	526	407
2818	526	407
2819	526	407
2820	527	407
2821	528	407
2822	528	407
2823	529	407
2824	529	407
2825	530	407
2826	531	408
2827	531	408
2828	532	408
2829	533	408
2830	533	409
2831	534	409
2832	534	409
2833	535	409
2834	536	409
2835	537	409
2836	538	410
2837	538	410
2838	539	410
2839	539	410
2840	540	410
2841	540	410
2842	540	410
2843	540	410
2844	541	409
2845	541	409
2846	541	409
2847	541	409
2848	541	409
2849	542	408
2850	542	408
2851	542	408
2852	542	408
2853	542	408
2854	543	407
2855	543	407
2856	543	407
2857	543	407
2858	543	407
2859	544	407
2860	544	406
2861	544	406
2862	544	406
2863	544	406
2864	544	406
2865	545	406
2866	545	406
2867	546	406
2868	546	406
2869	547	406
2870	547	406
2871	548	406
2872	548	405
2873	548	405
2874	548	405
2875	549	405
2876	549	405
2877	549	405
2878	549	405
2879	550	404
2880	550	404
2881	550	404
2882	550	404
2883	550	404
2884	551	404
2885	551	403
2886	551	403
2887	551	403
2888	551	403
2889	552	403
2890	552	402
2891	552	402
2892	552	402
2893	552	402
2894	553	402
2895	553	401
2896	553	401
2897	553	401
2898	553	401
2899	554	401
2900	554	400
2901	554	400
2902	554	400
2903	554	400
2904	554	400
2905	555	400
2906	555	399
2907	555	399
2908	555	399
2909	555	399
2910	556	399
2911	556	398
2912	556	398
2913	556	398
2914	556	398
2915	556	397
2916	556	397
2917	557	397
2918	557	397
2919	557	397
2920	557	396
2921	557	396
2922	558	396
2923	558	396
2924	558	396
2925	558	395
2926	558	395
2927	558	395
2928	559	395
2929	559	395
2930	559	394
2931	559	394
2932	559	394
2933	560	394
2934	560	394
2935	560	393
2936	560	393
2937	560	393
2938	560	393
2939	560	393
2940	561	392
2941	561	392
2942	561	392
2943	561	392
2944	561	392
2945	562	391
2946	562	391
2947	562	391
2948	562	391
2949	562	391
2950	562	390
2951	563	390
2952	563	390
2953	563	390
2954	563	390
2955	563	389
2956	564	389
2957	564	389
2958	564	389
2959	564	389
2960	564	388
2961	565	388
2962	565	388
2963	565	388
2964	565	388
2965	565	387
2966	565	387
2967	566	387
2968	566	387
2969	566	387
2970	566	386
2971	566	386
2972	566	386
2973	567	386
2974	567	386
2975	567	385
2976	567	385
2977	567	385
2978	568	385
2979	568	385
2980	568	384
2981	568	384
2982	568	384
2983	568	384
2984	569	384
2985	569	383
2986	569	383
2987	569	383
2988	569	383
2989	569	383
2990	570	382
2991	570	382
2992	570	382
2993	570	382
2994	570	382
2995	571	382
2996	571	381
2997	571	381
2998	571	381
2999	571	381
3000	571	381
3001	572	380
3002	572	380
3003	572	380
3004	572	380
3005	572	379
3006	573	379
3007	573	379
3008	573	379
3009	573	379
3010	573	379
3011	573	378
3012	574	378
3013	574	378
3014	574	378
3015	574	378
3016	574	377
3017	575	377
3018	575	377
3019	575	377
3020	575	377
3021	575	376
3022	575	376
3023	576	376
3024	576	376
3025	576	376
3026	576	375
3027	576	375
3028	577	375
3029	577	375
3030	577	375
3031	577	374
3032	577	374
3033	578	374
3034	578	374
3035	578	374
3036	578	373
3037	578	373
3038	578	373
3039	579	373
3040	579	373
3041	579	373
3042	579	372
3043	579	372
3044	580	372
3045	580	372
3046	580	372
3047	580	371
3048	580	371
3049	581	371
3050	581	371
3051	581	371
3052	581	370
3053	581	370
3054	582	370
3055	582	370
3056	582	370
3057	582	369
3058	582	369
3059	583	369
3060	583	369
3061	583	369
3062	583	369
3063	583	368
3064	583	368
3065	584	368
3066	584	368
3067	584	368
3068	584	367
3069	584	367
3070	585	367
3071	585	367
3072	585	367
3073	585	367
3074	586	366
3075	586	366
3076	586	366
3077	586	366
3078	586	366
3079	586	365
3080	587	365
3081	587	365
3082	587	365
3083	587	365
3084	587	364
3085	588	364
3086	588	364
3087	588	364
3088	588	364
3089	588	363
3090	588	363
3091	589	363
3092	589	363
3093	589	363
3094	589	362
3095	589	362
3096	589	362
3097	590	362
3098	590	362
3099	590	361
3100	590	361
3101	590	361
3102	591	361
3103	591	361
3104	591	360
3105	591	360
3106	591	360
3107	591	360
3108	592	360
3109	592	359
3110	592	359
3111	592	359
3112	592	359
3113	593	359
3114	593	358
3115	593	358
3116	593	358
3117	593	358
3118	593	358
3119	594	357
3120	594	357
3121	594	357
3122	594	357
3123	594	357
3124	594	356
3125	595	356
3126	595	356
3127	595	356
3128	596	356
3129	596	356
3130	596	356
3131	596	355
3132	596	355
3133	597	355
3134	597	355
3135	597	355
3136	597	354
3137	597	354
3138	597	354
3139	598	354
3140	598	354
3141	598	353
3142	598	353
3143	598	353
3144	599	353
3145	599	353
3146	599	352
3147	599	352
3148	599	352
3149	599	352
3150	600	352
3151	600	351
3152	600	351
3153	600	351
3154	600	351
3155	600	351
3156	601	350
3157	601	350
3158	601	350
3159	601	350
3160	601	350
3161	602	349
3162	602	349
3163	602	349
3164	602	349
3165	602	349
3166	602	348
3167	603	348
3168	603	348
3169	603	348
3170	603	348
3171	603	347
3172	603	347
3173	604	347
3174	604	347
3175	604	347
3176	604	346
3177	604	346
3178	605	346
3179	605	346
3180	605	346
3181	605	346
3182	605	345
3183	606	345
3184	606	345
3185	606	345
3186	606	345
3187	606	344
3188	606	344
3189	607	344
3190	607	344
3191	607	344
3192	607	343
3193	607	343
3194	607	343
3195	608	343
3196	608	343
3197	608	342
3198	608	342
3199	608	342
3200	608	342
3201	609	342
3202	609	341
3203	609	341
3204	609	341
3205	609	341
3206	609	341
3207	610	340
3208	610	340
3209	610	340
3210	610	340
3211	611	340
3212	611	339
3213	611	339
3214	611	339
3215	611	339
3216	611	339
3217	612	338
3218	612	338
3219	612	338
3220	612	338
3221	612	338
3222	612	337
3223	613	337
3224	613	337
3225	613	337
3226	613	337
3227	613	336
3228	614	336
3229	614	336
3230	614	336
3231	614	336
3232	614	336
3233	614	335
3234	615	335
3235	615	335
3236	615	335
3237	615	335
3238	615	334
3239	616	334
3240	616	334
3241	616	334
3242	616	334
3243	616	333
3244	616	333
3245	617	333
3246	617	333
3247	617	333
3248	617	332
3249	617	332
3250	617	332
3251	618	332
3252	618	332
3253	618	331
3254	618	331
3255	618	331
3256	618	331
3257	619	331
3258	619	330
3259	619	330
3260	619	330
3261	619	330
3262	619	330
3263	620	329
3264	620	329
3265	620	329
3266	620	329
3267	620	329
3268	621	328
3269	621	328
3270	621	328
3271	621	328
3272	621	328
3273	621	327
3274	622	327
3275	622	327
3276	622	327
3277	622	327
3278	622	326
3279	623	326
3280	623	326
3281	623	326
3282	623	326
3283	623	325
3284	623	325
3285	624	325
3286	624	325
3287	624	325
3288	624	324
3289	624	324
3290	625	324
3291	625	324
3292	625	324
3293	625	323
3294	625	323
3295	625	323
3296	626	323
3297	626	323
3298	626	323
3299	626	322
3300	626	322
3301	627	322
3302	627	322
3303	627	322
3304	627	321
3305	627	321
3306	627	321
3307	628	321
3308	628	321
3309	628	320
3310	628	320
3311	628	320
3312	628	320
3313	629	320
3314	629	319
3315	629	319
3316	629	319
3317	629	319
3318	630	319
3319	630	318
3320	630	318
3321	630	318
3322	630	318
3323	630	318
3324	631	317
3325	631	317
3326	631	317
3327	631	317
3328	631	317
3329	631	316
3330	632	316
3331	632	316
3332	632	316
3333	632	316
3334	632	315
3335	632	315
3336	633	315
3337	633	315
3338	633	315
3339	633	314
3340	633	314
3341	634	314
3342	634	314
3343	634	314
3344	634	313
3345	634	313
3346	635	313
3347	635	313
3348	636	313
3349	636	313
3350	636	313
3351	636	312
3352	636	312
3353	636	312
3354	637	312
3355	637	312
3356	637	311
3357	637	311
3358	637	311
3359	637	311
3360	638	311
3361	638	310
3362	638	310
3363	638	310
3364	638	310
3365	639	310
3366	639	310
3367	639	309
3368	639	309
3369	639	309
3370	639	309
3371	640	309
3372	640	308
3373	640	308
3374	640	308
3375	640	308
3376	641	308
3377	641	307
3378	641	307
3379	641	307
3380	641	307
3381	641	307
3382	642	306
3383	642	306
3384	642	306
3385	642	306
3386	642	306
3387	643	305
3388	643	305
3389	643	305
3390	643	305
3391	643	305
3392	643	304
3393	644	304
3394	644	304
3395	644	304
3396	644	304
3397	644	303
3398	644	303
3399	645	303
3400	645	303
3401	645	303
3402	645	302
3403	645	302
3404	645	302
3405	646	302
3406	646	302
3407	646	302
3408	646	301
3409	646	301
3410	647	301
3411	647	301
3412	647	301
3413	647	300
3414	647	300
3415	647	300
3416	648	300
3417	648	300
3418	648	299
3419	648	299
3420	648	299
3421	648	299
3422	649	299
3423	649	298
3424	649	298
3425	649	298
3426	649	298
3427	650	298
3428	650	297
3429	650	297
3430	650	297
3431	650	297
3432	650	297
3433	651	296
3434	651	296
3435	651	296
3436	651	296
3437	651	296
3438	652	295
3439	652	295
3440	652	295
3441	652	295
3442	652	295
3443	652	294
3444	653	294
3445	653	294
3446	653	294
3447	653	294
3448	653	293
3449	653	293
3450	654	293
3451	654	293
3452	654	293
3453	654	293
3454	654	292
3455	655	292
3456	655	292
3457	655	292
3458	655	292
3459	655	291
3460	656	291
3461	656	291
3462	656	291
3463	656	291
3464	656	290
3465	657	290
3466	657	290
3467	657	290
3468	657	290
3469	657	289
3470	657	289
3471	657	289
3472	658	289
3473	658	289
3474	658	288
3475	658	288
3476	658	288
3477	658	288
3478	659	288
3479	659	287
3480	659	287
3481	659	287
3482	659	287
3483	660	287
3484	660	287
3485	660	286
3486	660	286
3487	660	286
3488	661	286
3489	661	286
3490	661	285
3491	661	285
3492	661	285
3493	662	285
3494	662	285
3495	662	284
3496	662	284
3497	662	284
3498	662	284
3499	663	284
3500	663	283
3501	663	283
3502	663	283
3503	663	283
3504	663	283
3505	664	283
3506	664	282
3507	664	282
3508	664	282
3509	664	282
3510	665	282
3511	665	281
3512	665	281
3513	665	281
3514	665	281
3515	665	281
3516	666	280
3517	666	280
3518	666	280
3519	666	280
3520	666	280
3521	666	279
3522	667	279
3523	667	279
3524	667	279
3525	667	279
3526	667	278
3527	667	278
3528	668	278
3529	668	278
3530	668	278
3531	668	277
3532	668	277
3533	668	277
3534	669	277
3535	669	277
3536	669	276
3537	669	276
3538	669	276
3539	670	276
3540	670	276
3541	670	275
3542	670	275
3543	670	275
3544	670	275
3545	671	275
3546	671	274
3547	671	274
3548	671	274
3549	671	274
3550	671	274
3551	672	273
3552	672	273
3553	672	273
3554	672	273
3555	672	273
3556	672	272
3557	673	272
3558	673	272
3559	673	272
3560	673	272
3561	673	272
3562	674	271
3563	674	271
3564	674	271
3565	674	271
3566	674	271
3567	674	270
3568	675	270
3569	675	270
3570	675	270
3571	675	270
3572	675	269
3573	676	269
3574	676	269
3575	676	269
3576	676	269
3577	676	268
3578	676	268
3579	677	268
3580	677	268
3581	677	268
3582	677	267
3583	677	267
3584	677	267
3585	678	267
3586	678	267
3587	678	266
3588	678	266
3589	678	266
3590	678	266
3591	679	266
3592	679	265
3593	679	265
3594	679	265
3595	679	265
3596	680	265
3597	680	265
3598	680	264
3599	680	264
3600	680	264
3601	680	264
3602	680	264
3603	681	263
3604	681	263
3605	681	263
3606	681	263
3607	682	263
3608	682	262
3609	682	262
3610	682	262
3611	682	262
3612	683	262
3613	683	262
3614	683	261
3615	683	261
3616	683	261
3617	684	261
3618	684	261
3619	684	260
3620	684	260
3621	684	260
3622	685	260
3623	685	260
3624	685	260
3625	685	259
3626	685	259
3627	686	259
3628	686	259
3629	686	259
3630	686	258
3631	686	258
3632	687	258
3633	687	258
3634	687	258
3635	687	257
3636	687	257
3637	687	257
3638	688	257
3639	688	257
3640	688	256
3641	688	256
3642	688	256
3643	688	256
3644	689	256
3645	689	255
3646	689	255
3647	689	255
3648	689	255
3649	689	255
3650	690	254
3651	690	254
3652	690	254
3653	690	254
3654	690	254
3655	691	254
3656	691	253
3657	691	253
3658	691	253
3659	691	253
3660	691	253
3661	692	252
3662	692	252
3663	692	252
3664	692	252
3665	692	252
3666	692	251
3667	693	251
3668	693	251
3669	693	251
3670	693	251
3671	693	250
3672	693	250
3673	694	250
3674	694	250
3675	694	250
3676	694	249
3677	694	249
3678	695	249
3679	695	249
3680	695	249
3681	695	248
3682	695	248
3683	695	248
3684	696	248
3685	696	248
3686	696	248
3687	696	247
3688	696	247
3689	697	247
3690	697	247
3691	697	247
3692	697	246
3693	697	246
3694	698	246
3695	698	246
3696	698	246
3697	698	246
3698	698	245
3699	699	245
3700	699	245
3701	699	245
3702	699	245
3703	699	244
3704	700	244
3705	700	244
3706	700	244
3707	700	244
3708	700	243
3709	700	243
3710	701	243
3711	701	243
3712	701	243
3713	701	242
3714	701	242
3715	701	242
3716	702	242
3717	702	242
3718	702	241
3719	702	241
3720	702	241
3721	702	241
3722	703	241
3723	703	240
3724	703	240
3725	703	240
3726	703	240
3727	704	240
3728	704	240
3729	704	239
3730	704	239
3731	704	239
3732	704	239
3733	705	239
3734	705	238
3735	705	238
3736	705	238
3737	705	238
3738	705	238
3739	706	237
3740	706	237
3741	706	237
3742	706	237
3743	706	237
3744	707	236
3745	707	236
3746	707	236
3747	707	236
3748	707	236
3749	707	235
3750	708	235
3751	708	235
3752	708	235
3753	708	235
3754	708	235
3755	708	234
3756	709	234
3757	709	234
3758	709	234
3759	709	234
3760	709	233
3761	709	233
3762	710	233
3763	710	233
3764	710	233
3765	710	232
3766	710	232
3767	710	232
3768	711	232
3769	711	232
3770	711	231
3771	711	231
3772	711	231
3773	711	231
3774	712	231
3775	712	230
3776	712	230
3777	712	230
3778	712	230
3779	713	230
3780	713	229
3781	713	229
3782	713	229
3783	713	229
3784	713	229
3785	714	228
3786	714	228
3787	714	228
3788	714	228
3789	714	228
3790	715	228
3791	715	227
3792	715	227
3793	715	227
3794	715	227
3795	715	227
3796	716	226
3797	716	226
3798	716	226
3799	716	226
3800	716	226
3801	716	225
3802	717	225
3803	717	225
3804	717	225
3805	717	225
3806	717	224
3807	717	224
3808	718	224
3809	718	224
3810	718	224
3811	718	223
3812	718	223
3813	719	223
3814	719	223
3815	719	223
3816	719	222
3817	719	222
3818	719	222
3819	720	222
3820	720	222
3821	720	222
3822	720	221
3823	720	221
3824	720	221
3825	721	221
3826	721	221
3827	721	220
3828	721	220
3829	721	220
3830	721	220
3831	722	220
3832	722	219
3833	722	219
3834	722	219
3835	722	219
3836	723	219
3837	723	218
3838	723	218
3839	723	218
3840	723	218
3841	723	218
3842	724	217
3843	724	217
3844	724	217
3845	724	217
3846	724	217
3847	725	217
3848	725	216
3849	725	216
3850	725	216
3851	725	216
3852	726	216
3853	726	215
3854	726	215
3855	726	215
3856	726	215
3857	726	215
3858	727	214
3859	727	214
3860	727	214
3861	727	214
3862	727	214
3863	727	213
3864	727	213
3865	728	213
3866	728	213
3867	728	213
3868	728	212
3869	728	212
3870	729	212
3871	729	212
3872	729	212
3873	729	212
3874	729	211
3875	729	211
3876	730	211
3877	730	211
3878	730	211
3879	730	210
3880	730	210
3881	730	210
3882	731	210
3883	731	210
3884	731	209
3885	731	209
3886	731	209
3887	731	209
3888	732	209
3889	732	208
3890	732	208
3891	732	208
3892	732	208
3893	732	208
3894	733	207
3895	733	207
3896	733	207
3897	733	207
3898	733	207
3899	734	207
3900	734	206
3901	734	206
3902	734	206
3903	734	206
3904	734	206
3905	735	205
3906	735	205
3907	735	205
3908	735	205
3909	735	205
3910	735	204
3911	736	204
3912	736	204
3913	736	204
3914	736	204
3915	736	203
3916	736	203
3917	737	203
3918	737	203
3919	737	203
3920	737	202
3921	737	202
3922	738	202
3923	738	202
3924	738	202
3925	738	202
3926	738	201
3927	738	201
3928	739	201
3929	739	201
3930	739	201
3931	739	200
3932	739	200
3933	739	200
3934	740	200
3935	740	200
3936	740	199
3937	740	199
3938	740	199
3939	740	199
3940	741	199
3941	741	198
3942	741	198
3943	741	198
3944	741	198
3945	741	198
3946	742	197
3947	742	197
3948	742	197
3949	742	197
3950	743	197
3951	743	197
3952	743	196
3953	743	196
3954	743	196
3955	743	196
3956	744	196
3957	744	195
3958	744	195
3959	744	195
3960	744	195
3961	745	195
3962	745	195
3963	745	194
3964	745	194
3965	745	194
3966	745	194
3967	746	194
3968	746	193
3969	746	193
3970	746	193
3971	746	193
3972	747	193
3973	747	192
3974	747	192
3975	747	192
3976	747	192
3977	748	192
3978	748	192
3979	748	191
3980	748	191
3981	748	191
3982	748	191
3983	749	191
3984	749	190
3985	749	190
3986	749	190
3987	749	190
3988	749	190
3989	750	189
3990	750	189
3991	750	189
3992	750	189
3993	750	189
3994	751	188
3995	751	188
3996	751	188
3997	751	188
3998	751	188
3999	751	187
4000	752	187
4001	752	187
4002	752	187
4003	752	187
4004	752	186
4005	752	186
4006	753	186
4007	753	186
4008	753	186
4009	753	186
4010	753	185
4011	753	185
4012	754	185
4013	754	185
4014	754	185
4015	754	184
4016	754	184
4017	754	184
4018	755	184
4019	755	184
4020	755	183
4021	755	183
4022	755	183
4023	755	183
4024	756	183
4025	756	182
4026	756	182
4027	756	182
4028	756	182
4029	756	182
4030	757	182
4031	757	181
4032	757	181
4033	757	181
4034	757	181
4035	758	181
4036	758	180
4037	758	180
4038	758	180
4039	758	180
4040	758	180
4041	759	179
4042	759	179
4043	759	179
4044	759	179
4045	759	179
4046	760	178
4047	760	178
4048	760	178
4049	760	178
4050	760	178
4051	760	178
4052	761	177
4053	761	177
4054	761	177
4055	761	177
4056	761	177
4057	762	176
4058	762	176
4059	762	176
4060	762	176
4061	762	176
4062	762	175
4063	763	175
4064	763	175
4065	763	175
4066	763	175
4067	763	174
4068	763	174
4069	764	174
4070	764	174
4071	764	174
4072	764	174
4073	764	173
4074	764	173
4075	765	173
4076	765	173
4077	765	173
4078	765	172
4079	765	172
4080	765	172
4081	766	172
4082	766	172
4083	766	171
4084	766	171
4085	766	171
4086	766	171
4087	767	171
4088	767	170
4089	767	170
4090	767	170
4091	767	170
4092	768	170
4093	768	170
4094	768	169
4095	768	169
4096	768	169
4097	769	169
4098	769	169
4099	769	168
