iter	RMSE
2929	0.06189946666
2930	0.06188081962
2931	0.06184336948
2932	0.06181691893
2933	0.06178132298
2934	0.06174147621
2935	0.06170754844
2936	0.06168107873
2937	0.06167977299
2938	0.06162125541
2939	0.06158035873
2940	0.06155025886
2941	0.06150334461
2942	0.0614732033
2943	0.06143907608
2944	0.06139000561
2945	0.06135268911
2946	0.06132702584
2947	0.06130985756
2948	0.06129201267
2949	0.06124283049
2950	0.06121532593
2951	0.06120210534
2952	0.06116888079
2953	0.06115043892
2954	0.06113372491
2955	0.06111233849
2956	0.06106837595
2957	0.06103493019
2958	0.06099572316
2959	0.06096663005
2960	0.06092924687
2961	0.06091058395
2962	0.06088892836
2963	0.06085578154
2964	0.06082189387
2965	0.06079443694
2966	0.06077600175
2967	0.06073392844
2968	0.06070429624
2969	0.06066888688
2970	0.06062558014
2971	0.06059219824
2972	0.06055462094
2973	0.06053625798
2974	0.06051933336
2975	0.06051200746
2976	0.06046829622
2977	0.06044185218
2978	0.06042890955
2979	0.06039570588
2980	0.06036464191
2981	0.06032113873
2982	0.06028978408
2983	0.06024779574
2984	0.0602196826
2985	0.06019087278
2986	0.0601786772
2987	0.06014322768
2988	0.0601267789
2989	0.06011154026
2990	0.06008632245
2991	0.0600751417
2992	0.06003336928
2993	0.06001109667
2994	0.0599798061
2995	0.05994950346
2996	0.05993502457
2997	0.05989677714
2998	0.05986992188
2999	0.05984121386
3000	0.05981871933
3001	0.05977785884
3002	0.0597194106
3003	0.05971211674
3004	0.05967617518
3005	0.05964402642
3006	0.05961642894
3007	0.05959471107
3008	0.05958214033
3009	0.05955723544
3010	0.05951164753
3011	0.05950107625
3012	0.05947595119
3013	0.05943660255
3014	0.05940551223
3015	0.0593596833
3016	0.05934700342
3017	0.05932935185
3018	0.05930057448
3019	0.05925415861
3020	0.05924005996
3021	0.05921986357
3022	0.05921074515
3023	0.05919419929
3024	0.05916268122
3025	0.05913594333
3026	0.05910646578
3027	0.05908221765
3028	0.05907071043
3029	0.05905848825
3030	0.05903243306
3031	0.05898987799
3032	0.05896879113
3033	0.05895981972
3034	0.05892476165
3035	0.05889548066
3036	0.05886868748
3037	0.05884235035
3038	0.05881841821
3039	0.0587711137
3040	0.05872046431
3041	0.05868513107
3042	0.05865650658
3043	0.05863088496
3044	0.0586064041
3045	0.05858584167
3046	0.05854581211
3047	0.05853345712
3048	0.05849163782
3049	0.0584542801
3050	0.0583936844
3051	0.05835878755
3052	0.05832897698
3053	0.05832269622
3054	0.05831245305
3055	0.05829415837
3056	0.05828347549
3057	0.05826025914
3058	0.05821024545
3059	0.05818199773
3060	0.05814458987
3061	0.05810835917
3062	0.05809108991
3063	0.05806869734
3064	0.05804922024
3065	0.0580338557
3066	0.05799523618
3067	0.05797013476
3068	0.05794763982
3069	0.05794075524
3070	0.05791410951
3071	0.05789387785
3072	0.05788040539
3073	0.05783375951
3074	0.05783172888
3075	0.05781439737
3076	0.05778859396
3077	0.05776002504
3078	0.05774989976
3079	0.05770617612
3080	0.05768929974
3081	0.05767899832
3082	0.057649648
3083	0.05762306235
3084	0.05759391377
3085	0.05758724119
3086	0.05754795954
3087	0.05751309222
3088	0.05749730467
3089	0.05745937285
3090	0.05744906452
3091	0.05742585212
3092	0.05739041236
3093	0.05738005734
3094	0.05734319157
3095	0.05730539611
3096	0.05727601456
3097	0.05723017136
3098	0.05720277261
3099	0.0571793783
3100	0.05715344128
3101	0.05712716985
3102	0.05711631443
3103	0.05709361651
3104	0.05707670634
3105	0.05706644495
3106	0.05705392305
3107	0.05703218218
3108	0.05702017005
3109	0.05698639503
3110	0.05697409036
3111	0.05694991038
3112	0.05691443522
3113	0.0569012215
3114	0.05686763924
3115	0.05684776539
3116	0.05682864715
3117	0.05680929899
3118	0.05679645693
3119	0.05675368252
3120	0.05674133383
3121	0.05673032496
3122	0.05672020243
3123	0.05670599
3124	0.05668486403
3125	0.05666951449
3126	0.05666470372
3127	0.05665353679
3128	0.05661797487
3129	0.05658046082
3130	0.05657465083
3131	0.05652914633
3132	0.05651057621
3133	0.05650455854
3134	0.05648219013
3135	0.05646249505
3136	0.05645472793
3137	0.05644752205
3138	0.05643031435
3139	0.05640212317
3140	0.05637910464
3141	0.05635343914
3142	0.05632700773
3143	0.05631255804
3144	0.05629081768
3145	0.05625731392
3146	0.05622225976
3147	0.05619242186
3148	0.05618404588
3149	0.05615576335
3150	0.05613197092
3151	0.05612972825
3152	0.05611588019
3153	0.05610514678
3154	0.05608027008
3155	0.05603910486
3156	0.05599515422
3157	0.05596671264
3158	0.05596160122
3159	0.05593842306
3160	0.05592024272
3161	0.05587612689
3162	0.05586053474
3163	0.05585930658
3164	0.05582810572
3165	0.05579876494
3166	0.05577519695
3167	0.05574211762
3168	0.05573536003
3169	0.05570607134
3170	0.05568129453
3171	0.0556599568
3172	0.05565159998
3173	0.05562962393
3174	0.05559330611
3175	0.05555770106
3176	0.0555153295
3177	0.05550391135
3178	0.05549384082
3179	0.05544934761
3180	0.05541976188
3181	0.05541296756
3182	0.05537614539
3183	0.05533794802
3184	0.05530051271
3185	0.05526060012
3186	0.05522633353
3187	0.05522118166
3188	0.05519650837
3189	0.05516165818
3190	0.05512183173
3191	0.05510065024
3192	0.05507319772
3193	0.05505998874
3194	0.05503816088
3195	0.05502266401
3196	0.05500266958
3197	0.05498012122
3198	0.05495253643
3199	0.0549132737
3200	0.054905971
3201	0.05487120228
3202	0.05485478783
3203	0.05481405816
3204	0.05479708197
3205	0.05477317934
3206	0.05476495438
3207	0.05473741038
3208	0.05471017513
3209	0.05465339828
3210	0.05462049415
3211	0.05459798262
3212	0.0545754714
3213	0.05452409313
3214	0.05449178604
3215	0.05447384689
3216	0.05446259915
3217	0.05444874937
3218	0.05442869147
3219	0.05442352916
3220	0.05439630786
3221	0.05438259073
3222	0.05435752514
3223	0.05433042029
3224	0.05432074676
3225	0.05429187963
3226	0.05425977814
3227	0.05423321798
3228	0.05421204207
3229	0.05418495529
3230	0.05416109873
3231	0.05415929567
3232	0.0541128899
3233	0.05408287127
3234	0.05407621735
3235	0.05406741708
3236	0.05404061629
3237	0.05402296153
3238	0.05401018222
3239	0.05396712421
3240	0.05394803301
3241	0.0539220673
3242	0.05389687909
3243	0.05387315891
3244	0.05385592948
3245	0.05385158001
3246	0.05381036664
3247	0.0537710509
3248	0.05374985687
3249	0.05371007722
3250	0.05369382701
3251	0.05367307584
3252	0.05364862004
3253	0.05360530723
3254	0.05360123353
3255	0.05356089203
3256	0.05353929499
3257	0.05351690856
3258	0.05350414244
3259	0.05347137597
3260	0.05345930615
3261	0.05344683812
3262	0.05341634086
3263	0.05340014893
3264	0.05338346999
3265	0.05338224481
3266	0.0533634482
3267	0.05334183333
3268	0.05330771577
3269	0.05327785912
3270	0.05324699171
3271	0.05324579152
3272	0.05320921361
3273	0.05320067072
3274	0.05317779377
3275	0.05317190859
3276	0.0531387601
3277	0.05311181761
3278	0.05307332054
3279	0.05304052985
3280	0.05300820591
3281	0.05299771608
3282	0.05298485329
3283	0.05294745446
3284	0.05291373836
3285	0.05288435055
3286	0.0528671371
3287	0.0528235199
3288	0.05279100741
3289	0.05277158845
3290	0.05274403769
3291	0.05269951219
3292	0.05266217019
3293	0.05263087817
3294	0.05259113965
3295	0.05257490893
3296	0.05254595622
3297	0.05251512632
3298	0.05250960544
3299	0.05247074418
3300	0.05243018684
3301	0.05239917032
3302	0.05236747029
3303	0.05233688793
3304	0.05229642844
3305	0.05229482193
3306	0.05227102267
3307	0.05225507068
3308	0.05224194676
3309	0.05221150174
3310	0.05220821533
3311	0.05218199136
3312	0.05214706768
3313	0.05213144998
3314	0.05209444819
3315	0.05206530779
3316	0.05204454114
3317	0.05202569486
3318	0.0520242158
3319	0.05200429791
3320	0.0519842195
3321	0.05196149678
3322	0.05195981586
3323	0.05194383304
3324	0.05193285849
3325	0.05191976546
3326	0.05191358863
3327	0.05189827545
3328	0.05187506089
3329	0.05186366599
3330	0.05184763963
3331	0.05183957057
3332	0.05180913114
3333	0.05178294845
3334	0.05177417983
3335	0.05173854278
3336	0.05171124554
3337	0.05168435784
3338	0.05166727917
3339	0.05164514184
3340	0.05162286858
3341	0.05159809385
3342	0.05158591757
3343	0.05156088122
3344	0.05154531024
3345	0.05154393921
3346	0.05153588727
3347	0.05150794405
3348	0.05149124811
3349	0.05146879461
3350	0.05146057149
3351	0.05144753092
3352	0.05143407712
3353	0.05140145988
3354	0.05138019902
3355	0.05136784
3356	0.05136464424
3357	0.05133802862
3358	0.05132400395
3359	0.05131258903
3360	0.05128096377
3361	0.05123711099
3362	0.05119992421
3363	0.05116786416
3364	0.05113634352
3365	0.05111333618
3366	0.05109340939
3367	0.05108671993
3368	0.05108514488
3369	0.0510612469
3370	0.05104855423
3371	0.0510221836
3372	0.05099555006
3373	0.0509567015
3374	0.05092768345
3375	0.05091248797
3376	0.05090318925
3377	0.05088321305
3378	0.05086403215
3379	0.05085149538
3380	0.05083229371
3381	0.05081306512
3382	0.05079636795
3383	0.0507644087
3384	0.05075166382
3385	0.05073078224
3386	0.05071387519
3387	0.05069879481
3388	0.05069282424
3389	0.05067869111
3390	0.05065154348
3391	0.05062316208
3392	0.05061180778
3393	0.05059194382
3394	0.05056267382
3395	0.05053178963
3396	0.05052012233
3397	0.05048787874
3398	0.05047502346
3399	0.05046458297
3400	0.05045406384
3401	0.05044130581
3402	0.0504101403
3403	0.0503790882
3404	0.05034959224
3405	0.05032191814
3406	0.05030282038
3407	0.05027253488
3408	0.05023870716
3409	0.05022770354
3410	0.05020594445
3411	0.0501933782
3412	0.05015225847
3413	0.05012412547
3414	0.05010306587
3415	0.05008507717
3416	0.05006776844
3417	0.05003677989
3418	0.05000968095
3419	0.04999963621
3420	0.04997035888
3421	0.04993070921
3422	0.04991888181
3423	0.04989088206
3424	0.04986135358
3425	0.04983674954
3426	0.0498067236
3427	0.04980455793
3428	0.04979501751
3429	0.04976940647
3430	0.04973785385
3431	0.04971610716
3432	0.04971423836
3433	0.0496843073
3434	0.04967705925
3435	0.04967142241
3436	0.04964626583
3437	0.0496210129
3438	0.04958881827
3439	0.04957661529
3440	0.04955902779
3441	0.04955749058
3442	0.04953824059
3443	0.04950903989
3444	0.04949746989
3445	0.04947467937
3446	0.04946058465
3447	0.04943990915
3448	0.04943032696
3449	0.04940369333
3450	0.04940238252
3451	0.04938346922
3452	0.04937802007
3453	0.04935610547
3454	0.04934684865
3455	0.04932184546
3456	0.04929049761
3457	0.04927402522
3458	0.04924478897
3459	0.0492349932
3460	0.04922001559
3461	0.04921870667
3462	0.04917973205
3463	0.04916787624
3464	0.04916453442
3465	0.04915413417
3466	0.04913184978
3467	0.04911119457
3468	0.04908855556
3469	0.04906941535
3470	0.0490454901
3471	0.04904220191
3472	0.04902361194
3473	0.04898930244
3474	0.0489698905
3475	0.04895092359
3476	0.04892280736
3477	0.04888151085
3478	0.04886513403
3479	0.0488497487
3480	0.04884535292
3481	0.04884359778
3482	0.04881113077
3483	0.04879224507
3484	0.04876361683
3485	0.04874860341
3486	0.04873321591
3487	0.04871653192
3488	0.04869893379
3489	0.04868002826
3490	0.04866333241
3491	0.04862684792
3492	0.04861232735
3493	0.04858544144
3494	0.04857295199
3495	0.04854525521
3496	0.04851117416
3497	0.04848955985
3498	0.04846870237
3499	0.04843284667
3500	0.04841458455
3501	0.04839314166
3502	0.048373243
3503	0.04835744551
3504	0.04833633746
3505	0.04831428435
3506	0.04828037374
3507	0.04825163116
3508	0.04822147417
3509	0.04821645287
3510	0.04820779423
3511	0.04818908727
3512	0.04818628277
3513	0.04815836299
3514	0.04813814984
3515	0.04811666698
3516	0.04809357542
3517	0.04805152442
3518	0.04802100355
3519	0.0480076591
3520	0.04799307968
3521	0.04797646685
3522	0.04796916832
3523	0.04795627618
3524	0.04794150464
3525	0.04792889048
3526	0.04792167344
3527	0.04790718012
3528	0.04789503615
3529	0.04786734295
3530	0.0478389266
3531	0.04781414014
3532	0.04780359349
3533	0.04779486917
3534	0.0477643894
3535	0.04774379609
3536	0.04774243486
3537	0.04772359398
3538	0.04770293492
3539	0.04767992533
3540	0.04767823776
3541	0.04767720231
3542	0.04764709992
3543	0.04764621424
3544	0.04762042356
3545	0.04761898745
3546	0.04760413209
3547	0.04757010449
3548	0.04755108659
3549	0.04754986791
3550	0.04751103184
3551	0.04748173911
3552	0.04747595114
3553	0.04743623631
3554	0.04741559105
3555	0.04739890843
3556	0.0473642185
3557	0.04734178881
3558	0.04731425952
3559	0.04728645285
3560	0.04726458754
3561	0.04724615163
3562	0.04721107167
3563	0.04720994059
3564	0.04717670814
3565	0.04716272057
3566	0.04714745483
3567	0.04712009183
3568	0.04708991075
3569	0.04706841543
3570	0.04704994921
3571	0.04703622851
3572	0.04702136011
3573	0.04699108402
3574	0.04697447321
3575	0.04695908236
3576	0.04695679297
3577	0.04695559986
3578	0.04693538513
3579	0.0469056489
3580	0.04688644309
3581	0.04686243894
3582	0.04684213428
3583	0.046820399
3584	0.04681928132
3585	0.04680084787
3586	0.04677911683
3587	0.04674972563
3588	0.04672122506
3589	0.04669164354
3590	0.04668785283
3591	0.04665282965
3592	0.04664368599
3593	0.04661723494
3594	0.0466000128
3595	0.04657786189
3596	0.04654452545
3597	0.04653097775
3598	0.04652801231
3599	0.04651982494
3600	0.04649182415
3601	0.04647211844
3602	0.04644487094
3603	0.04643217909
3604	0.04640985729
3605	0.04638404567
3606	0.04636309057
3607	0.04632330991
3608	0.04629613574
3609	0.0462769299
3610	0.04626237941
3611	0.04623477327
3612	0.04620917958
3613	0.04618935181
3614	0.04616222877
3615	0.0461367732
3616	0.04610969666
3617	0.04608135912
3618	0.04607654527
3619	0.04604200784
3620	0.04602909128
3621	0.04600537202
3622	0.04597641752
3623	0.04596112414
3624	0.04593987701
3625	0.04592836491
3626	0.04592593155
3627	0.04589694911
3628	0.04586534743
3629	0.04584253762
3630	0.04583817191
3631	0.04582858929
3632	0.04580456521
3633	0.04578982128
3634	0.04578534202
3635	0.04577370742
3636	0.04575946396
3637	0.0457327344
3638	0.04573110353
3639	0.04572731468
3640	0.04572033226
3641	0.04571399844
3642	0.04570768732
3643	0.04568177988
3644	0.04565876742
3645	0.04563493529
3646	0.04561631423
3647	0.04561122361
3648	0.04560588057
3649	0.04559385145
3650	0.0455840978
3651	0.04555384286
3652	0.04552257355
3653	0.04550256309
3654	0.04548658367
3655	0.04545868203
3656	0.04543952768
3657	0.04542604324
3658	0.04540456878
3659	0.04538649516
3660	0.04536936888
3661	0.04535932361
3662	0.04534227574
3663	0.04532167528
3664	0.04532066562
3665	0.04531948376
3666	0.04529138899
3667	0.04526895124
3668	0.04526076006
3669	0.04523624879
3670	0.04523132827
3671	0.04519696128
3672	0.04516415756
3673	0.04514954366
3674	0.04512735957
3675	0.0451255068
3676	0.04510280246
3677	0.04508738466
3678	0.04506822462
3679	0.04504973758
3680	0.04501990517
3681	0.04500753976
3682	0.04500331804
3683	0.04499911717
3684	0.04498004258
3685	0.04495883906
3686	0.04493049103
3687	0.04491145633
3688	0.04488094717
3689	0.04486976856
3690	0.04485801937
3691	0.0448353094
3692	0.04481714226
3693	0.04479966588
3694	0.04478483807
3695	0.04476519606
3696	0.04474702449
3697	0.04474143558
3698	0.04472100464
3699	0.0446854943
3700	0.0446735449
3701	0.04466933098
3702	0.04464250456
3703	0.04463687683
3704	0.04462083244
3705	0.04460668032
3706	0.04457680021
3707	0.04456145796
3708	0.04453424347
3709	0.04451798422
3710	0.04448851178
3711	0.04446402828
3712	0.0444488429
3713	0.04441868441
3714	0.044417689
3715	0.04440255424
3716	0.04437483045
3717	0.0443650955
3718	0.04433974626
3719	0.04431882898
3720	0.04430314663
3721	0.04429301086
3722	0.04429198557
3723	0.04425869052
3724	0.04423702441
3725	0.04422461026
3726	0.04419705228
3727	0.04417177467
3728	0.04416830396
3729	0.0441369487
3730	0.04412238151
3731	0.04410279366
3732	0.04409307561
3733	0.04407896483
3734	0.04405553564
3735	0.04403902194
3736	0.0440191811
3737	0.04399915275
3738	0.04398104425
3739	0.04397774609
3740	0.04395463639
3741	0.04394054832
3742	0.043915539
3743	0.04388912717
3744	0.04387534438
3745	0.0438534393
3746	0.04383762949
3747	0.04382800562
3748	0.04381064068
3749	0.04378990449
3750	0.04376374218
3751	0.04375328658
3752	0.04373113044
3753	0.04370873737
3754	0.04368479304
3755	0.04366061734
3756	0.04365970156
3757	0.04364265106
3758	0.04363752445
3759	0.04361256676
3760	0.04359226524
3761	0.04357916589
3762	0.04355812255
3763	0.04353804688
3764	0.04352002905
3765	0.04348787807
3766	0.04348169023
3767	0.04348023678
3768	0.04345342163
3769	0.04344520817
3770	0.04342341764
3771	0.04341581602
3772	0.04341490581
3773	0.04339262886
3774	0.04337148799
3775	0.0433431836
3776	0.0433182074
3777	0.04331133439
3778	0.04330906269
3779	0.04328744056
3780	0.04326301845
3781	0.04323910451
3782	0.04323244597
3783	0.04320817738
3784	0.04318753273
3785	0.04317736455
3786	0.04314765854
3787	0.0431206107
3788	0.04310268368
3789	0.04308257283
3790	0.04307007783
3791	0.04306451953
3792	0.0430467382
3793	0.04302439805
3794	0.04300642953
3795	0.04298004137
3796	0.04297916079
3797	0.04295504904
3798	0.04293199788
3799	0.04293116869
3800	0.04289991736
3801	0.04288311488
3802	0.04286741586
3803	0.04285962611
3804	0.04284069733
3805	0.04282166214
3806	0.04279882875
3807	0.04277661806
3808	0.04274457484
3809	0.04272873405
3810	0.04271595991
3811	0.04269180961
3812	0.04268658935
3813	0.0426739397
3814	0.0426627093
3815	0.04264280481
3816	0.04262280975
3817	0.04260396506
3818	0.04259206873
3819	0.04258155985
3820	0.04256894169
3821	0.04255158151
3822	0.04253329942
3823	0.04250523727
3824	0.04248841368
3825	0.04248612151
3826	0.04248014015
3827	0.04246734604
3828	0.04245087922
3829	0.04243227119
3830	0.04241899487
3831	0.04240159405
3832	0.04237621605
3833	0.04237170979
3834	0.04235831283
3835	0.04233754506
3836	0.04232704677
3837	0.04231522823
3838	0.04229269992
3839	0.04227051873
3840	0.04224959677
3841	0.04223922807
3842	0.04223358742
3843	0.04220831402
3844	0.04219970155
3845	0.04219795812
3846	0.04217101887
3847	0.04215871864
3848	0.04214340322
3849	0.04212048002
3850	0.04209893949
3851	0.04207726367
3852	0.04205799513
3853	0.04203905149
3854	0.04203715958
3855	0.0420048251
3856	0.0419852511
3857	0.04195905637
3858	0.04193863391
3859	0.04192092246
3860	0.04188972981
3861	0.0418780015
3862	0.04185657707
3863	0.04185310937
3864	0.04184328544
3865	0.04181544867
3866	0.04181270954
3867	0.04181163405
3868	0.04178546024
3869	0.04176210896
3870	0.0417470902
3871	0.04171855222
3872	0.04169794967
3873	0.04168124203
3874	0.04166273879
3875	0.0416368666
3876	0.04161298076
3877	0.04160557058
3878	0.04158096843
3879	0.04156682263
3880	0.04154277474
3881	0.04153011241
3882	0.04151076583
3883	0.04149861667
3884	0.0414808046
3885	0.04146510029
3886	0.04145526049
3887	0.0414417146
3888	0.04143527924
3889	0.04141281966
3890	0.04139387206
3891	0.04138011342
3892	0.04136806457
3893	0.0413495713
3894	0.04133287729
3895	0.04131217409
3896	0.04129324273
3897	0.04128211618
3898	0.04127111626
3899	0.04125622679
3900	0.04123740121
3901	0.04121447035
3902	0.04120947551
3903	0.04120837959
3904	0.04119927332
3905	0.04117108427
3906	0.04115475233
3907	0.04114881358
3908	0.04114265811
3909	0.04111398673
3910	0.04111331637
3911	0.04109678572
3912	0.0410847271
3913	0.04106908071
3914	0.04103973397
3915	0.0410248816
3916	0.04101062177
3917	0.04098772449
3918	0.04097793596
3919	0.04096188214
3920	0.0409520924
3921	0.0409481577
3922	0.0409432754
3923	0.04093321134
3924	0.04092006244
3925	0.0408972167
3926	0.04087064675
3927	0.04085608321
3928	0.04085501587
3929	0.040838431
3930	0.04082884226
3931	0.04082752555
3932	0.04081286231
3933	0.0408016174
3934	0.04078821996
3935	0.04076897945
3936	0.04075635833
3937	0.04072716702
3938	0.04070252828
3939	0.0406741513
3940	0.04066225827
3941	0.04065128658
3942	0.0406501194
3943	0.04063868129
3944	0.04062823082
3945	0.04061898831
3946	0.04060559894
3947	0.04059221583
3948	0.04056917795
3949	0.04054565503
3950	0.04053644807
3951	0.04051336595
3952	0.04050401012
3953	0.04049151067
3954	0.04047700635
3955	0.040461881
3956	0.0404491241
3957	0.04043415465
3958	0.04042013908
3959	0.04040664961
3960	0.04038006758
3961	0.04036816974
3962	0.04035521534
3963	0.04035389931
3964	0.04033100128
3965	0.04033012835
3966	0.04032873692
3967	0.04031840814
3968	0.04031446736
3969	0.04029048845
3970	0.0402724206
3971	0.04025797287
3972	0.04024255543
3973	0.04021914428
3974	0.04019482445
3975	0.04017559925
3976	0.04016609265
3977	0.04015022878
3978	0.04013165779
3979	0.04010161844
3980	0.04008003849
3981	0.04006624407
3982	0.04006185146
3983	0.04004024712
3984	0.04002110928
3985	0.03999416101
3986	0.03998088361
3987	0.03996174357
3988	0.0399409953
3989	0.0399373217
3990	0.03992382125
3991	0.03990183193
3992	0.03988097928
3993	0.03985879185
3994	0.03985467742
3995	0.03983538723
3996	0.03982186376
3997	0.03980890287
3998	0.03978340258
3999	0.03977895988
4000	0.0397751971
4001	0.0397585013
4002	0.03975058343
4003	0.03972765245
4004	0.03971927338
4005	0.03969734182
4006	0.03969605511
4007	0.03966720075
4008	0.03965110945
4009	0.03962536212
4010	0.03962321806
4011	0.03961716398
4012	0.03961591451
4013	0.03958549949
4014	0.03958433957
4015	0.03957567512
4016	0.03956701186
4017	0.03955600581
4018	0.03952909716
4019	0.03952188688
4020	0.03950299091
4021	0.03948267872
4022	0.03945955602
4023	0.03945045733
4024	0.03944769717
4025	0.03944686889
4026	0.03942429599
4027	0.03940968872
4028	0.03940726243
4029	0.03939891828
4030	0.03938585391
4031	0.03936993844
4032	0.03936346088
4033	0.03934835202
4034	0.0393260982
4035	0.03931028648
4036	0.03929941439
4037	0.03928386386
4038	0.03925187654
4039	0.0392355917
4040	0.03922441233
4041	0.03922242457
4042	0.03920913944
4043	0.03919449714
4044	0.03918824891
4045	0.03917178593
4046	0.03916680641
4047	0.03915084787
4048	0.03913856955
4049	0.03912238906
4050	0.03910977938
4051	0.03909308521
4052	0.03906938592
4053	0.0390603711
4054	0.03905332833
4055	0.03905132653
4056	0.03904714291
4057	0.03902333594
4058	0.03900994245
4059	0.03899401167
4060	0.03899067677
4061	0.03898971568
4062	0.03896177454
4063	0.03895014775
4064	0.03892417067
4065	0.03892035253
4066	0.03891161593
4067	0.03890069783
4068	0.03888967594
4069	0.03886851574
4070	0.03885221107
4071	0.03883140491
4072	0.03882651611
4073	0.03879763266
4074	0.03877965142
4075	0.03877103278
4076	0.03875465201
4077	0.03873527792
4078	0.03871614005
4079	0.03870412372
4080	0.03870311015
4081	0.03868819721
4082	0.03867385156
4083	0.03866451643
4084	0.03865094167
4085	0.03864096225
4086	0.03861811758
4087	0.03859911396
4088	0.03859780253
4089	0.03859585193
4090	0.03857712997
4091	0.03855985349
4092	0.03853464418
4093	0.03850954324
4094	0.03850293532
4095	0.03849912015
4096	0.03848046229
4097	0.03845832216
4098	0.03845181432
4099	0.03844748233
4100	0.03843135241
4101	0.03843045755
4102	0.03840596536
4103	0.0383865338
4104	0.03836604158
4105	0.03835479096
4106	0.03834039049
4107	0.03833225668
4108	0.03833166452
4109	0.03830623678
4110	0.03828815996
4111	0.0382713644
4112	0.03826464749
4113	0.03824952867
4114	0.03822939623
4115	0.03820783343
4116	0.03820045535
4117	0.03817787875
4118	0.03815524494
4119	0.03814084885
4120	0.03812946686
4121	0.03811726831
4122	0.03810938585
4123	0.03808860797
4124	0.03807003518
4125	0.03804369686
4126	0.03803249901
4127	0.03800944149
4128	0.03799220199
4129	0.03797990303
4130	0.03795606718
4131	0.03793455848
4132	0.03792381033
4133	0.03789789115
4134	0.03787483776
4135	0.03787051317
4136	0.03784634093
4137	0.03783629865
4138	0.03782559334
4139	0.0378244417
4140	0.03781022652
4141	0.03779509501
4142	0.03778651388
4143	0.03778199928
4144	0.03775407101
4145	0.03773914274
4146	0.03772529285
4147	0.03772425868
4148	0.037705276
4149	0.03769686481
4150	0.03768193004
4151	0.03768098187
4152	0.03767534884
4153	0.03766574782
4154	0.03764767175
4155	0.03764263625
4156	0.03763510861
4157	0.03761830824
4158	0.03761762323
4159	0.03761532867
4160	0.03760607654
4161	0.03759990353
4162	0.03759068829
4163	0.03758388906
4164	0.03756411785
4165	0.03754762075
4166	0.03753492915
4167	0.0375336389
4168	0.03751014625
4169	0.03749132211
4170	0.03747224529
4171	0.03745959393
4172	0.03745892017
4173	0.03744743771
4174	0.03743388393
4175	0.03741750931
4176	0.03739425991
4177	0.03737548865
4178	0.03735873237
4179	0.0373489306
4180	0.03733783076
4181	0.03733116445
4182	0.03731348653
4183	0.03729619857
4184	0.03727192757
4185	0.03725322172
4186	0.03724937787
4187	0.03723874506
4188	0.03722362027
4189	0.03720413585
4190	0.03718533694
4191	0.03717748264
4192	0.03716558203
4193	0.03715371149
4194	0.03715269348
4195	0.03713447108
4196	0.03712143183
4197	0.03711917111
4198	0.03709353586
4199	0.0370764262
4200	0.03705235384
4201	0.03704413743
4202	0.0370360552
4203	0.03702341988
4204	0.03701039501
4205	0.03698522996
4206	0.03696242354
4207	0.03695599644
4208	0.03693983862
4209	0.03692034111
4210	0.03691904667
4211	0.03691071715
4212	0.03689622
4213	0.03687484284
4214	0.03685946748
4215	0.03685319231
4216	0.03684396958
4217	0.03682879915
4218	0.03680914523
4219	0.03679218044
4220	0.03678903259
4221	0.0367719418
4222	0.03675595317
4223	0.03673403201
4224	0.03671277982
4225	0.03670702212
4226	0.03668678626
4227	0.0366796037
4228	0.03667254436
4229	0.03665823618
4230	0.03665083206
4231	0.03664141637
4232	0.03662553668
4233	0.03662200066
4234	0.0366113379
4235	0.03660797678
4236	0.036593608
4237	0.03657446736
4238	0.03657027452
4239	0.03655618942
4240	0.03652935818
4241	0.03651841425
4242	0.03651464354
4243	0.03649576499
4244	0.03648672666
4245	0.03646519479
4246	0.03645244952
4247	0.03645176452
4248	0.03642798363
4249	0.0363966008
4250	0.03638399712
4251	0.03638130261
4252	0.03636693899
4253	0.03635147238
4254	0.03635071146
4255	0.03633521662
4256	0.03632415392
4257	0.03629578567
4258	0.03628036373
4259	0.03625718738
4260	0.03623693772
4261	0.03623237732
4262	0.03622236015
4263	0.03619983141
4264	0.0361762355
4265	0.03617547827
4266	0.03616132347
4267	0.03614361925
4268	0.03613592483
4269	0.03612363752
4270	0.03611790046
4271	0.03610406617
4272	0.03610299369
4273	0.03608833934
4274	0.03607765825
4275	0.03605626322
4276	0.03603756656
4277	0.03602656102
4278	0.03601837445
4279	0.03600777554
4280	0.03599449817
4281	0.03597387589
4282	0.03596589899
4283	0.03595999524
4284	0.03594679923
4285	0.03592945791
4286	0.03592315899
4287	0.03591031414
4288	0.03590241715
4289	0.03589392938
4290	0.0358727249
4291	0.03585723999
4292	0.03584055918
4293	0.03583956632
4294	0.03583396597
4295	0.03581770312
4296	0.03580165499
4297	0.03578814913
4298	0.0357671804
4299	0.03575132396
4300	0.03574338937
4301	0.03572830471
4302	0.03571003859
4303	0.03569054594
4304	0.03568508376
4305	0.03567360969
4306	0.03565083864
4307	0.03564385299
4308	0.0356260935
4309	0.03561776628
4310	0.03560383326
4311	0.03558933323
4312	0.03557439846
4313	0.03555909871
4314	0.03554570309
4315	0.03552858521
4316	0.03552791941
4317	0.0355108423
4318	0.03550939291
4319	0.03549842892
4320	0.03547937847
4321	0.0354534965
4322	0.03544512764
4323	0.03543259106
4324	0.03541674861
4325	0.03540324079
4326	0.03540025263
4327	0.03539925874
4328	0.03538586163
